FREUDENBURG W,William Freudenburg,3.105144,2.5,836,88,2009,2010,0,836,4.2,ENV,,,,,,,
WINANT H,Howard Winant,3.102734,2.6,4646,143,2010,2021,0,4646,2.5,SOC,,,,,,,
PUTINAR M,Mihai Putinar,3.101521,4.0,2433,82,2009,2024,107,2326,2.0,MATH,,,,,,,
WAINWRIGHT B,Brian Wainwright,3.100738,3.4,5688,106,2016,2024,0,5688,3.0,PSTAT,,,,,,,
MOKRISKI D A,David Mokriski,3.098307,3.1,1831,26,2017,2024,0,1831,4.0,PHIL,,,,,,,
BLOOM P J,Peter Bloom,3.097878,3.8,1178,25,2010,2024,0,1178,2.9,FAMST,FLMST,INT,,,,,
MAJEWSKI J D,John Majewski,3.096979,2.6,2615,72,2010,2024,19,2596,4.7,HIST,INT,,,,,,
ROIG F S,Francesc Roig,3.096937,3.1,751,27,2009,2023,319,432,3.6,PHYS,,,,,,,
COSMIDES L,Leda Cosmides,3.093671,2.8,3160,38,2009,2024,80,3080,3.5,PSY,,,,,,,
BUSBY C,Cathy Busby,3.090382,2.4,1258,30,2009,2014,77,1181,3.6,EARTH,GEOL,,,,,,
ZYLSTRA S J,Stephen Zylstra,3.089025,2.9,2205,26,2015,2024,0,2205,4.2,PHIL,,,,,,,
LEA D W,David Lea,3.088994,2.1,2853,45,2009,2024,96,2757,4.3,EARTH,ESM,GEOL,INT,,,,
EBRAHIM E,Ebrahim Ebrahim,3.086231,3.2,1823,57,2017,2020,0,1823,3.7,MATH,,,,,,,
BADAMO H A,Heather Badamo,3.080994,3.4,1589,34,2015,2024,0,1589,2.4,ARTHI,,,,,,,
LOPEZ C,Christopher Lopez,3.080728,3.7,742,24,2018,2020,0,742,2.5,MATH,,,,,,,
ERICKSON B L,Brice Erickson,3.079059,2.7,8481,175,2009,2023,55,8426,4.3,CLASS,GREEK,INT,LATIN,,,,
JULLIEN D M,Dominique Jullien,3.076602,2.9,2013,22,2010,2023,0,2013,3.0,C,CLASS,ENGL,FR,MCDB,,,
YOSSO T J,Tara Yosso,3.076346,3.0,1801,25,2010,2015,0,1801,2.0,CH,,,,,,,
CARTER A V,Andrew Carter,3.075964,3.0,3137,68,2010,2024,137,3000,3.1,PSTAT,PSTATW,,,,,,
RAWLINGS C M,Craig Rawlings,3.075687,2.2,2875,33,2011,2015,0,2875,4.8,SOC,,,,,,,
SARKAR B,Bhaskar Sarkar,3.074148,3.5,1702,52,2009,2024,12,1690,3.3,C,ENGL,FAMST,FLMST,INT,,,
KORMAN D Z,Daniel Korman,3.073042,3.0,3179,38,2017,2023,57,3122,4.3,INT,PHIL,,,,,,
BALDWIN J I,Baldwin Janice,3.070989,3.1,24380,37,2009,2024,2,24378,3.8,SOC,,,,,,,
HAMILTON J M,Jennifer Hamilton,3.069237,2.4,2503,25,2009,2015,338,2165,4.1,ES,ESS,,,,,,
CLINE S L,Sarah Cline,3.068837,3.1,937,21,2009,2017,0,937,3.7,HIST,LAIS,,,,,,
LAVERMAN L E,Leroy Laverman,3.067196,3.2,4975,54,2009,2024,656,4319,4.1,CHEM,INT,,,,,,
VALENTINE D L,Dave Valentine,3.067057,3.2,2137,48,2009,2024,36,2101,3.1,BIOL,EARTH,EEMB,GEOL,MARSC,,,
MONAHAN L,Laurie Monahan,3.065977,3.3,3480,88,2010,2021,0,3480,3.1,ARTHI,,,,,,,
MORSE J C,Julia Morse,3.063946,3.2,1115,22,2019,2024,0,1115,4.2,POL,,,,,,,
LOSTER D R,Donald Loster,3.06369,2.2,2520,46,2009,2020,207,2313,3.6,ECON,,,,,,,
GEE Q P,Quentin Gee,3.063365,2.4,4695,24,2010,2019,418,4277,4.3,ENV,ESM,GEOG,PHIL,,,,
CHAVEZ E A,Esteban Chavez,3.063049,3.7,1253,22,2012,2015,231,1022,3.5,PSTAT,,,,,,,
LEW G J,John Lew,3.060642,3.5,3956,33,2009,2024,106,3850,3.8,BMSE,INT,MCDB,,,,,
MA D,Dzwokai Ma,3.059237,4.3,3459,41,2009,2024,52,3407,3.6,BMSE,MCDB,,,,,,
BURATTO S K,Steve Buratto,3.058144,3.2,3309,69,2009,2024,0,3309,4.1,CHEM,,,,,,,
HERNDON W W,Wade Herndon,3.057757,2.4,1721,34,2014,2016,0,1721,4.3,PSTAT,,,,,,,
READ DE ALANI,Javier Read de Alaniz,3.056639,3.9,3005,22,2010,2024,1,3004,4.7,CHEM,,,,,,,
BALDWIN J D,Baldwin Janice,3.053376,3.1,29086,37,2009,2024,2,29084,3.8,SOC,,,,,,,
SNYDER J R,Jon Snyder,3.050055,3.4,905,31,2010,2019,0,905,4.2,C,ITAL,RG,,,,,
TENER J E,James Tener,3.049578,2.7,1186,29,2015,2018,0,1186,4.4,MATH,,,,,,,
TIFFNEY B H,Bruce Tiffney,3.046524,3.1,1539,35,2010,2023,243,1296,4.6,ART,BIOL,EARTH,EEMB,GEOL,INT,MUS,
LIBERMAN Z E,Zoe Liberman,3.038428,3.1,3703,83,2016,2023,61,3642,3.2,INT,PSY,,,,,,
PAN J,Jiayin Pan,3.037413,3.4,1438,42,2018,2021,0,1438,3.6,MATH,,,,,,,
SWEENEY S H,Stuart Sweeney,3.032267,2.4,3564,49,2010,2024,29,3535,3.1,GEOG,,,,,,,
BIMBER B,Bruce Bimber,3.031561,3.7,1768,74,2009,2024,0,1768,4.0,POL,,,,,,,
SEPUNARU L,Lior Sepunaru,3.029426,4.0,853,62,2018,2024,0,853,4.4,BMSE,CHEM,,,,,,
TAZHITDINOVA,Alisa Tazhitdinova,3.028849,3.2,2364,29,2018,2024,0,2364,2.4,ECON,,,,,,,
WEBER R,Rene Weber,3.025384,2.8,4298,46,2009,2024,5,4293,3.5,COMM,PSY,,,,,,
THEOGARAJAN L,Luke Theogarajan,3.025284,2.7,2203,49,2010,2024,202,2001,4.1,BIOL,ECE,,,,,,
PLAXCO K W,Kevin Plaxco,3.023849,3.5,1216,21,2009,2023,0,1216,4.3,BIOE,BMSE,CHEM,ENGR,MCDB,,,
POTTER W J,James Potter,3.022151,3.7,2018,54,2009,2024,0,2018,2.1,COMM,,,,,,,
QIN C Z,Cheng-Zhong Qin,3.020478,3.9,3765,47,2010,2024,0,3765,2.5,ECON,,,,,,,
FULKERSON S D,Scott Fulkerson,3.01655,4.0,4707,62,2017,2024,285,4422,4.3,ECON,,,,,,,
AGBOOLA A,Adebisi Agboola,3.015297,3.6,2373,80,2010,2024,31,2342,2.1,MATH,,,,,,,
SHAH S,Waqar Shah,3.01342,3.5,693,65,2022,2024,0,693,3.2,MATH,,,,,,,
WITTMAN R K,Richard Wittman,3.012869,3.5,2137,48,2011,2024,0,2137,3.5,ARTHI,INT,,,,,,
BOUWMEESTER D,Dirk Bouwmeester,3.012866,4.1,3381,58,2010,2024,16,3365,2.7,PHYS,,,,,,,
BECKER M,Marc Becker,3.012092,3.7,918,42,2022,2023,0,918,2.9,MATH,,,,,,,
RIOUX M E,Matt Rioux,3.010129,3.0,2093,31,2013,2024,0,2093,4.5,EARTH,,,,,,,
YAQUB A M,Adil Yaqub,3.006283,2.3,1512,52,2010,2016,0,1512,3.0,MATH,,,,,,,
CARLSON T A,Tom Carlson,3.006063,4.4,1270,41,2009,2024,0,1270,4.0,RG,,,,,,,
BLUMENTHAL,Debra Blumenthal,3.004889,2.9,1575,38,2010,2024,0,1575,2.6,HIST,INT,,,,,,
DUNN F M,Francis Dunn,3.002074,2.6,8777,138,2009,2024,60,8717,3.7,C,CLASS,GREEK,INT,LATIN,,,
HAJOUJI N,Alice Nguyen,3.000292,4.0,1712,70,2018,2022,0,1712,1.1,MATH,,,,,,,
KAPICKA M,Marek Kapicka,2.998566,3.7,1046,31,2010,2016,0,1046,2.5,ECON,,,,,,,
VAN KOPPEN P,Petra Van Koppen,2.997028,3.3,51621,248,2009,2022,713,50908,4.1,CHEM,,,,,,,
DIGESER E D,Elizabeth Digeser,2.996478,3.8,3180,107,2009,2024,44,3136,2.8,ANTH,HIST,INT,,,,,
LOW D A,David Low,2.995409,2.9,2788,35,2009,2024,1,2787,4.0,BMSE,MCDB,,,,,,
NASH M B,Marguerite Nash,2.994739,3.2,2338,53,2010,2016,0,2338,3.2,GLOBL,GPS,POL,,,,,
YOUNG A F,Andrea Young,2.994569,4.5,1068,37,2015,2024,1,1067,2.6,PHYS,,,,,,,
VANDENBERG C,Crisjoe Joseph,2.993112,3.7,1684,326,2009,2017,0,1684,4.1,MCDB,,,,,,,
MEHTA A S,Aashish Mehta,2.992794,3.9,2928,34,2010,2024,0,2928,4.1,GLOBL,,,,,,,
BRUSUTTI A,Anna Brusutti,2.992746,3.0,8092,164,2009,2024,0,8092,3.1,FAMST,FLMST,,,,,,
BOWERS M T,Mike Bowers,2.99134,4.4,2425,32,2010,2024,0,2425,1.6,CHEM,,,,,,,
EGECIOGLU O,Omer Egecioglu,2.990201,3.9,1643,40,2010,2020,105,1538,2.5,CMPSC,CMPSCCS,CMPTGCS,INT,,,,
SWEET S S,Sam Sweet,2.988454,3.5,2044,31,2009,2024,49,1995,4.3,EARTH,EEMB,ENV,GEOL,,,,
FRANKLIN D M,Diana Franklin,2.984682,3.3,1619,46,2009,2015,0,1619,3.0,CMPSC,,,,,,,
BERNSTEIN H J,Hilary Bernstein,2.980011,3.2,1836,44,2009,2024,0,1836,4.0,FR,HIST,,,,,,
WROBEL A J,Alex Wrobel,2.979236,2.4,2933,43,2018,2024,14,2919,5.0,EARTH,,,,,,,
HOLDEN T A,Thomas Holden,2.976421,3.0,2727,46,2010,2024,0,2727,4.5,PHIL,,,,,,,
HOBBS-MORGAN,Lindsay Hobbs,2.975095,1.6,1586,169,2019,2024,0,1586,4.6,POL,,,,,,,
NGUYEN A T,Alice Nguyen,2.970423,4.0,45866,70,2012,2024,54,45812,1.1,EEMB,MCDB,,,,,,
BRUHN K,Kathleen Bruhn,2.969695,3.2,3478,87,2009,2024,0,3478,3.4,INT,POL,,,,,,
MARTIN C L,Crystal Martin,2.967894,4.3,1277,24,2011,2024,1,1276,2.8,ASTRO,PHYS,,,,,,
BROWN M,Michelle Brown,2.96709,4.4,1024,26,2015,2023,11,1013,2.5,ANTH,INT,,,,,,
FREEDMAN R A,Roger Freedman,2.965885,4.2,8140,195,2011,2021,0,8140,2.5,PHYS,,,,,,,
STOODY R L,Rick Stoody,2.964986,2.4,1448,22,2012,2016,0,1448,4.8,PHIL,,,,,,,
MORSTEIN-MARX,Robert Morstein-Marx,2.964664,2.2,1548,25,2010,2024,17,1531,4.6,CLASS,GREEK,INT,LATIN,,,,
BATISTE S L,Stephanie Batiste,2.961086,3.8,1087,48,2009,2024,0,1087,2.7,BL,ENGL,,,,,,
ZIMMERMAN A Z,Aaron Zimmerman,2.961008,2.8,4783,113,2010,2024,0,4783,4.0,INT,PHIL,,,,,,
PAUL S S,Paul Spickard,2.959052,3.0,1773,97,2011,2017,0,1773,3.9,MATH,,,,,,,
WYSS A R,Andre Wyss,2.956607,3.2,2800,33,2009,2024,830,1970,3.5,EARTH,EEMB,GEOL,,,,,
BRUECKNER A L,Aaron Belkin,2.956405,3.1,1046,89,2010,2014,0,1046,4.2,PHIL,,,,,,,
COGGINS B L,Bridget  Coggins,2.956105,3.6,2023,50,2015,2024,0,2023,2.7,POL,,,,,,,
KAPLAN C S,Cynthia Kaplan,2.955613,4.0,1345,25,2010,2023,0,1345,2.6,POL,,,,,,,
BERNT C M,Christopher Bernt,2.955443,3.7,15057,68,2016,2024,16,15041,2.9,CHEM,,,,,,,
HOLDREGE B A,Barbara Holdrege,2.954111,3.4,2092,46,2009,2024,0,2092,3.4,C,RG,,,,,,
BARBIERI-LOW,Anthony Barbieri-Low,2.953491,3.1,2492,44,2010,2019,0,2492,3.6,CHIN,EACS,HIST,,,,,
HOLT J,Jennifer Holt,2.951951,3.5,2537,48,2010,2024,9,2528,4.1,FAMST,FLMST,,,,,,
OGRAIN C M,Christopher Ograin,2.950828,2.7,3624,54,2010,2024,104,3520,4.3,ED,MATH,,,,,,
KLOKE J,John Baldwin,2.949268,3.3,751,352,2018,2020,0,751,3.7,PSTAT,,,,,,,
ROMEO J A,Jim Romeo,2.947686,2.7,1923,22,2009,2014,0,1923,4.4,ESS,,,,,,,
COHEN P C,Patricia Cohen,2.947126,3.4,1131,21,2009,2015,0,1131,3.4,FEMST,HIST,,,,,,
WANG Y F,Yuan-Fang Wang,2.946437,4.0,1277,48,2010,2024,0,1277,1.9,CMPSC,ECE,,,,,,
WHITTLE M D,Matt Whittle,2.946292,2.1,2953,32,2010,2018,0,2953,4.7,ANTH,SOC,,,,,,
MARQUES-PASCU,Laura Marques-Pascual,2.944164,3.9,13751,24,2009,2024,0,13751,3.1,PORT,SPAN,,,,,,
GAINER M J,Morgan Gainer,2.942848,4.1,21226,137,2013,2024,323,20903,3.4,CHEM,INT,,,,,,
ROTHMAN J H,Joel Rothman,2.940885,3.3,2688,24,2009,2024,8,2680,4.3,BMSE,MCDB,,,,,,
STUART D D,David Stuart,2.939914,3.5,2786,45,2010,2024,167,2619,3.7,INT,PHYS,,,,,,
PLANE A M,Ann Plane,2.939067,3.1,1500,39,2009,2021,2,1498,3.3,C,HIST,,,,,,
STUART C,Charles Stuart,2.937631,3.8,2203,32,2009,2023,0,2203,2.6,ECON,,,,,,,
CENICEROS H,Hector Ceniceros,2.93762,3.1,3336,70,2009,2024,0,3336,3.3,ECE,MATH,ME,,,,,
KLEIN S B,Stanley Klein,2.936884,2.6,9755,204,2009,2024,227,9528,4.3,INT,PSY,,,,,,
FINKELSTEIN R,Ruth Finkelstein,2.936146,4.4,13382,104,2010,2024,20,13362,2.0,MCDB,,,,,,,
CORSINI E P,Eric Corsini,2.926437,4.7,1305,46,2013,2014,0,1305,1.4,PHYS,,,,,,,
BEDARD K L,Kelly Bedard,2.925888,3.7,7969,100,2010,2024,17,7952,3.0,ECON,,,,,,,
KNEECE S C,Scott Price,2.921241,3.4,838,364,2014,2018,0,838,4.6,ENGL,,,,,,,
EILON Z C,Zachary Eilon,2.920094,3.2,1065,21,2018,2024,0,1065,4.6,EARTH,,,,,,,
PAI H I,Dawn Holmes,2.920076,2.7,1051,148,2009,2018,0,1051,3.4,ANTH,EACS,HIST,KOR,,,,
BROWN F L,Frank Brown,2.919329,3.8,983,23,2011,2024,0,983,2.8,CH,CHEM,PHYS,,,,,
SHERMAN D A,David Sherman,2.916214,3.1,4570,72,2009,2024,32,4538,3.6,INT,PSY,,,,,,
MAJOR B N,Brenda Major,2.915773,3.3,3170,49,2010,2022,133,3037,3.0,PSY,,,,,,,
CHEN TIANCONG,Tiancong Chen,2.915424,2.6,1167,26,2013,2016,0,1167,3.8,MATH,,,,,,,
SATO I L,Yogananda Isukapalli,2.910725,3.5,662,39,2015,2016,0,662,4.9,SOC,,,,,,,
STRATHMAN B A, Brent Strathman,2.902888,4.3,5402,90,2015,2024,0,5402,3.3,POL,,,,,,,
MAASS L E,Lisa Maass,2.901581,2.3,4492,61,2009,2018,0,4492,4.5,ECON,,,,,,,
BARRAGE L,Lint Barrage,2.901053,4.5,1140,76,2021,2022,0,1140,2.1,ECON,,,,,,,
GARCIA-CERVER,Mario Garcia,2.894596,2.3,2313,82,2009,2024,25,2288,3.8,MATH,,,,,,,
MADISON O F,Monica Orozco,2.894356,3.5,1630,32,2010,2015,0,1630,2.5,BL,,,,,,,
VAN DAM W,Wim Van Dam,2.894304,4.0,1071,44,2010,2019,33,1038,2.7,CMPSC,CMPTGCS,ECE,PHYS,,,,
SIDERIS T C,Tom Sideris,2.893065,3.6,2062,33,2009,2021,109,1953,3.0,MATH,,,,,,,
FERRER A J,Al Ferrer,2.890849,3.0,601,27,2009,2016,0,601,3.9,ESS,,,,,,,
RODWELL M J,Mark Rodwell,2.88995,3.5,1602,25,2009,2024,0,1602,2.6,ECE,,,,,,,
SMITH W,William Smith,2.887331,3.9,2668,22,2009,2024,14,2654,3.1,BMSE,MCDB,,,,,,
CHRISTOFFERSE,Rolf Christoffersen,2.887161,3.6,19745,92,2009,2024,459,19286,3.1,BMSE,INT,MCDB,,,,,
GURVEN M D,Michael Gurven,2.885185,3.9,999,23,2010,2024,0,999,3.3,ANTH,,,,,,,
GOODEARL K,Ken Goodearl,2.884879,2.6,3128,74,2009,2024,0,3128,3.8,MATH,,,,,,,
FORD K C,Katerina Ford,2.877511,3.9,1374,46,2019,2024,0,1374,1.9,ED,PSY,,,,,,
DAVIS C W,Cynthia Davis,2.876694,2.1,605,21,2012,2015,0,605,4.1,COMM,,,,,,,
TARIKERE ASHO,Ashwin Tarikere,2.875519,3.8,915,43,2020,2023,0,915,3.1,MATH,,,,,,,
JOCHIM M A,Michael Jochim,2.872606,2.8,752,23,2009,2017,0,752,4.3,ANTH,,,,,,,
TUTINO S,Stefania Tutino,2.872511,3.2,1346,43,2009,2014,0,1346,4.5,HIST,RG,,,,,,
ANAGNOSON J T,Ted Anagnoson,2.872374,2.4,2161,22,2011,2015,0,2161,4.3,POL,,,,,,,
WOOLLEY J T,John Woolley,2.871927,3.3,1749,36,2011,2019,0,1749,2.8,POL,,,,,,,
APPELBAUM R,Richard Appelbaum,2.870159,3.0,2396,56,2009,2019,0,2396,4.1,GLOBL,SOC,,,,,,
LUNA D A,Dan Luna,2.868364,3.1,7207,145,2012,2019,108,7099,4.5,EARTH,,,,,,,
PORTER S M,Susannah Porter,2.863897,2.4,3526,49,2010,2024,148,3378,4.4,EARTH,EEMB,GEOL,,,,,
SANDER H C,Henry Sander,2.862769,4.0,2557,100,2009,2014,349,2208,3.6,ECON,,,,,,,
BERGSTROM T C,Ted Bergstrom,2.862053,3.6,1062,59,2009,2024,0,1062,2.0,ECON,,,,,,,
DESCHENES O,Olivier Deschenes,2.861056,3.4,2840,38,2010,2024,0,2840,4.1,ECON,EDS,ESM,,,,,
MULLIN C R,Charles Mullin,2.860916,3.8,4759,106,2009,2021,137,4622,2.5,COMM,,,,,,,
GARRATT R J,Rod Garratt,2.860505,2.9,3284,52,2011,2022,0,3284,4.3,ECON,,,,,,,
PONCE G,Gustavo Ponce,2.854448,3.4,3541,96,2009,2024,57,3484,2.6,INT,MATH,,,,,,
MOORE J D,John Moore,2.84458,2.6,1882,36,2009,2016,23,1859,4.6,MATH,,,,,,,
SEARS D W,Duane Sears,2.843491,4.4,2727,74,2010,2024,46,2681,2.7,INT,MCDB,,,,,,
HODGES S A,Scott Hodges,2.841395,3.1,10639,33,2010,2024,24,10615,3.7,BIOL,EEMB,MCDB,,,,,
LIEN P,Pei-Te Lien,2.840556,3.0,2912,30,2011,2024,32,2880,2.6,AS,INT,POL,,,,,
REVLIN R,Russell Revlin,2.837735,3.1,3461,203,2009,2018,208,3253,3.7,INT,PSY,,,,,,
BIRCHENALL J,Javier Birchenall,2.836573,3.7,9302,109,2009,2024,0,9302,2.4,ECON,,,,,,,
SCHOOLER J W,Jonathan Schooler,2.836177,3.3,6540,57,2009,2024,53,6487,3.5,PSY,,,,,,,
HUGHES T,Thomas Hughes,2.834649,3.2,2205,34,2010,2015,0,2205,4.7,POL,,,,,,,
CARLSON J M,Jean Carlson,2.83225,4.0,2000,22,2010,2024,21,1979,2.9,PHYS,,,,,,,
RONEY J R,James Roney,2.832138,3.6,3709,49,2009,2024,47,3662,3.4,PSY,,,,,,,
HANSER M F,Matthew Hanser,2.831842,3.2,2324,36,2009,2024,95,2229,4.0,INT,PHIL,,,,,,
MANALIS M S,Melvyn Manalis,2.831786,2.9,3231,29,2010,2017,0,3231,3.7,ENV,,,,,,,
HARMON C J,Coby Harmon,2.830422,3.1,9516,164,2009,2024,558,8958,3.6,ECON,,,,,,,
PFAFF C E,Catherine Pfaff,2.825511,3.9,1027,39,2015,2018,0,1027,3.8,MATH,,,,,,,
ACOSTA-ALVEAR,Diego Acosta-Alvear,2.820494,4.3,1093,48,2017,2020,1,1092,2.5,MCDB,,,,,,,
SWENSON J S,Julie Swenson,2.814791,3.1,10628,85,2014,2024,163,10465,4.3,PSTAT,,,,,,,
BENNETT T D,Ted Bennett,2.814681,4.7,1771,24,2009,2024,0,1771,3.1,ME,,,,,,,
NAVA M M,Michael Nava,2.812207,3.2,4391,70,2013,2019,0,4391,2.3,PSTAT,,,,,,,
CIMINO A N,Aldo Cimino,2.811864,2.3,1416,25,2011,2019,0,1416,4.8,ANTH,,,,,,,
CARLSON C A,Tom Carlson,2.8118,4.4,10551,41,2009,2024,232,10319,4.0,EEMB,INT,MARSC,,,,,
KOHL D M,David Kohl,2.810864,2.7,718,59,2010,2016,0,718,4.6,MCDB,,,,,,,
LEWIS R B,Robert Lewis,2.801127,3.9,10650,101,2016,2024,0,10650,4.5,CHEM,,,,,,,
THOMAS S F,Sabina Thomas,2.794555,2.4,2663,40,2012,2017,0,2663,4.1,EARTH,EARTHW,,,,,,
EVEN T J,Thomas Even,2.791792,2.8,28885,178,2009,2024,72,28813,4.5,EEMB,INT,,,,,,
AWRAMIK S M,Stanley Awramik,2.789288,3.6,2950,50,2010,2023,266,2684,3.7,EARTH,GEOL,INT,,,,,
CASE S H,Sarah Case,2.788677,3.1,1572,39,2012,2023,0,1572,3.5,FEMST,HIST,,,,,,
VESPA E I,Emanuel Vespa,2.788201,3.9,2551,38,2013,2020,0,2551,2.0,ECON,,,,,,,
KHOURY N N,Nuha Khoury,2.7867,3.6,1594,54,2010,2024,25,1569,1.9,ARTHI,INT,,,,,,
HARTMAN J L,John Hartman,2.784882,3.8,14559,150,2010,2024,143,14416,2.4,ECON,INT,PSTAT,,,,,
DIGESER P,Paige Digeser,2.780739,3.9,2653,68,2010,2022,29,2624,3.8,INT,POL,,,,,,
SCHARLEMANN M,Martin Scharlemann,2.780156,3.9,1280,85,2009,2018,16,1264,2.9,MATH,,,,,,,
NABI R L,Robin Nabi,2.775974,4.0,3646,52,2010,2024,0,3646,3.6,COMM,,,,,,,
RUSSAK J A,Justin Russak,2.775389,3.3,5725,76,2010,2013,0,5725,3.0,CHEM,,,,,,,
SVADLENAK N D,Nathan Svadlenak,2.765949,4.1,1671,53,2018,2024,77,1594,2.2,CHEM,,,,,,,
ROBERTS D A,Dar Roberts,2.764626,3.6,1470,25,2011,2024,17,1453,4.5,GEOG,INT,,,,,,
OPREA R D,Ryan Oprea,2.760439,3.5,5101,48,2014,2024,0,5101,4.3,ECON,,,,,,,
MENARD G,Gabriel Menard,2.758212,3.9,1029,26,2016,2022,14,1015,2.6,CHEM,INT,,,,,,
SIEGEL G D,Greg Siegel,2.755082,4.2,1899,28,2011,2024,22,1877,3.2,FAMST,FLMST,INT,MUS,,,,
MENDEZ S C,Cecilia Mendez,2.750629,4.3,2307,58,2009,2024,14,2293,2.0,HIST,INT,LAIS,,,,,
JAYICH ANIA,Ania Jayich,2.750131,4.1,1143,36,2017,2023,2,1141,2.1,PHYS,,,,,,,
ZHANG LIMING,Liming Zhang,2.747285,4.2,1013,26,2011,2024,0,1013,2.0,CHEM,,,,,,,
KUNDU M,Manny Kundu,2.746145,2.9,1660,24,2010,2021,0,1660,3.0,ANTH,ENV,,,,,,
GWINN E G,Elizabeth Gwinn,2.745877,4.3,2862,43,2011,2019,5,2857,2.1,ECE,PHYS,,,,,,
MCCRACKEN E,Ellen McCracken,2.738332,4.2,1547,56,2009,2021,385,1162,1.5,C,INT,SPAN,,,,,
FURNER M O,Mary Furner,2.734626,3.3,696,32,2010,2017,0,696,3.1,HIST,,,,,,,
WEI G,Gufong Wei,2.732906,3.6,2650,107,2009,2024,41,2609,2.2,MATH,,,,,,,
HASEGAWA T,Tsuyoshi Hasegawa,2.731848,3.0,2468,60,2009,2016,0,2468,3.8,HIST,,,,,,,
CHAI L,Lihui Chai,2.731227,3.9,1361,25,2014,2018,0,1361,2.2,MATH,,,,,,,
MOUTI S,Saad Mouti,2.730051,4.4,1188,70,2021,2024,30,1158,2.4,PSTAT,PSTATW,,,,,,
CHRONOPOULOU,Alexandra Chronopoulou,2.727387,3.4,1110,32,2011,2013,0,1110,2.8,PSTAT,,,,,,,
HUISGEN-ZIMME,Birge Huisgen-Zimmerman,2.719876,3.0,971,49,2009,2024,90,881,4.1,MATH,,,,,,,
YEGUL F K,Fikret Yegul,2.71786,3.1,1355,89,2009,2016,0,1355,2.7,ARTHI,,,,,,,
MCGEE J S,J. Sears McGee,2.717043,3.3,1285,40,2009,2019,9,1276,3.9,HIST,INT,,,,,,
GROSSMAN Z J,Zack Grossman,2.715394,3.6,3209,72,2010,2017,0,3209,2.6,ECON,,,,,,,
MILLETT K C,Ken Millett,2.707306,3.5,2272,46,2009,2020,0,2272,2.8,INT,MATH,,,,,,
DELOMBARD J M,Jeannine Delombard,2.701127,4.6,1153,21,2015,2024,0,1153,2.4,ENGL,RG,,,,,,
THOREN GAGLIA,Elizabeth Thoren,2.692206,3.5,2489,65,2011,2015,0,2489,2.5,MATH,,,,,,,
SONNINO P M,Paul Sonnino,2.690669,3.4,1436,101,2009,2022,0,1436,2.8,HIST,INT,,,,,,
MULLIN D I,Dolly Mullin,2.687921,3.5,20350,351,2009,2023,89,20261,4.1,COMM,INT,,,,,,
FLANAGIN A J,Andrew Flanagin,2.682154,4.0,3110,134,2010,2024,2,3108,3.6,COMM,,,,,,,
FALVEY K T,Kevin Falvey,2.67799,3.3,1881,62,2009,2024,0,1881,2.9,PHIL,,,,,,,
PATTEN G,Glenn Patten,2.673848,3.5,2019,21,2010,2016,0,2019,3.0,CLASS,GREEK,LATIN,,,,,
HOOKER T M,Thomas Hooker,2.670487,2.7,1623,188,2009,2010,0,1623,1.9,CHEM,,,,,,,
CHAPMAN K L,Kyle Chapman,2.668927,3.7,1519,47,2012,2016,0,1519,2.2,MATH,,,,,,,
SHATSKIKH E,Katherine Shatskikh,2.66269,4.0,2171,53,2013,2020,0,2171,1.8,PSTAT,,,,,,,
CHEN T,Tiancong Chen,2.653868,2.6,1435,26,2017,2020,0,1435,3.8,PSTAT,,,,,,,
HULME J L,Jennifer Hulme,2.652033,3.5,4476,48,2014,2024,48,4428,4.0,ECON,,,,,,,
DELGADO HELLE,Miguel Delgado Helleseter,2.645908,4.4,2627,54,2013,2023,0,2627,2.1,ECON,,,,,,,
CLEGG D O,Dennis Clegg,2.635738,3.7,7278,35,2009,2024,52,7226,3.9,BIOE,BMSE,MCDB,,,,,
HELMS J A,John Helms,2.630389,3.4,1234,31,2012,2015,0,1234,3.8,MATH,,,,,,,
THAYER B S,Barbara Thayer,2.628951,4.0,753,24,2017,2019,0,753,3.3,PSY,,,,,,,
LIM G,Geunho Lim,2.62332,4.2,982,24,2020,2023,0,982,2.1,MATH,,,,,,,
AUE D H,Donald Aue,2.622684,3.6,7027,128,2009,2023,59,6968,3.0,CHEM,INT,,,,,,
LOMELI F A,Francisco Lomeli,2.619494,3.3,790,35,2010,2019,0,790,2.7,CH,SPAN,,,,,,
FEINSTEIN S C,Stuart Feinstein,2.617808,3.1,15100,60,2009,2024,301,14799,4.4,BIOL,INT,MCDB,,,,,
AKEMANN C A,Charles Akemann,2.613122,3.8,6371,221,2009,2024,13,6358,2.2,MATH,,,,,,,
RUPERT P,Peter Rupert,2.609219,3.7,8049,95,2010,2024,0,8049,2.8,ECON,,,,,,,
GILBERT A R,Art Gilbert,2.598006,3.2,6370,97,2009,2013,44,6326,3.9,ES,ESS,,,,,,
ANTONUCCI R R,Robert Antonucci,2.592295,3.2,3154,101,2012,2023,0,3154,2.9,ASTRO,PHYS,,,,,,
MYUNG JIYOUN,Myung Jiyoun,2.591029,4.0,1360,41,2017,2020,0,1360,2.8,PSTAT,,,,,,,
METZGER M J,Miriam Metzger,2.588123,3.5,2989,65,2010,2024,0,2989,3.5,COMM,INT,,,,,,
FELANDO C L,Cynthia Felando,2.576666,3.7,4127,89,2010,2023,0,4127,3.0,FAMST,FLMST,,,,,,
